TeamId,TeamName,SubmissionDate,Score
256417,zuchongzhi,"2018-05-28 04:47:13",0.74641
256417,zuchongzhi,"2018-05-28 04:54:57",0.75598
1684651,pjs940923,"2018-05-28 05:01:45",0.76076
1725031,UofC_petertang,"2018-05-28 05:08:20",0.77990
1634374,"takayama minoru","2018-05-28 05:16:40",0.82296
1724763,"Alex Xiao","2018-05-28 05:25:46",0.74641
1725031,UofC_petertang,"2018-05-28 05:26:39",0.82296
1706593,"Panupon Usachokcharoen","2018-05-28 05:27:04",0.77511
1724763,"Alex Xiao","2018-05-28 05:34:11",0.77511
1577865,plus2047,"2018-05-28 05:43:36",0.76555
1577865,plus2047,"2018-05-28 06:03:38",0.77511
662253,tabineko,"2018-05-28 06:05:09",0.77990
662253,tabineko,"2018-05-28 06:08:26",0.78468
1728071,npavangouda,"2018-05-28 06:09:50",0.78468
1728027,mikeYoon,"2018-05-28 06:17:39",0.76555
1729985,"Frank Dye","2018-05-28 06:17:42",0.78947
1647468,ziizai,"2018-05-28 06:21:11",0.77990
1315522,"Abhishek Tiwari","2018-05-28 06:22:53",0.82775
1728027,mikeYoon,"2018-05-28 06:26:59",0.77033
1007287,"Bharata Kalbuaji","2018-05-28 06:31:03",0.47846
1725692,tejaja,"2018-05-28 06:32:37",0.62679
1721462,"Huangrong Chen","2018-05-28 06:35:31",0.77033
732877,"Liang 3","2018-05-28 06:36:39",0.79425
1717455,raviprakash438,"2018-05-28 06:38:16",0.78468
1729842,"Ashwath Vohra","2018-05-28 06:38:50",0.62679
1713986,SShimizu,"2018-05-28 06:43:03",0.77033
1007287,"Bharata Kalbuaji","2018-05-28 06:45:19",0.76555
1210922,"Lars Lynne Hansen","2018-05-28 06:55:25",0.79904
1729842,"Ashwath Vohra","2018-05-28 07:07:15",0.76555
1727981,"Luke Roantree","2018-05-28 07:09:20",0.76555
1728093,"Dav id","2018-05-28 07:20:21",0.75119
1574944,"Shuxun Zhang","2018-05-28 07:21:15",0.77033
1718447,hjyyy,"2018-05-28 07:23:36",0.77033
1689033,wanghr1997,"2018-05-28 07:24:53",0.76076
1727981,"Luke Roantree","2018-05-28 07:36:22",0.77990
613921,RamakrishnaT,"2018-05-28 07:36:34",0.83253
1678238,abnv15,"2018-05-28 07:40:15",0.76555
1603409,"Ronald Santoso","2018-05-28 07:43:55",0.77990
1713512,longchaoguo,"2018-05-28 07:48:12",0.78468
1210922,"Lars Lynne Hansen","2018-05-28 07:48:25",0.80382
1726284,DataMiha,"2018-05-28 07:55:53",0.76555
1730029,KrisG,"2018-05-28 07:56:25",0.81339
1693111,"Simon Qiu","2018-05-28 08:02:28",0.77033
1698646,"mohit pandrangi","2018-05-28 08:04:00",0.77990
1707359,"hugh sun","2018-05-28 08:08:07",0.77990
1730288,krisliunk,"2018-05-28 08:09:54",0.80382
1718447,hjyyy,"2018-05-28 08:10:44",0.77990
1707359,"hugh sun","2018-05-28 08:11:10",1.00000
1633578,"Sun Yitao","2018-05-28 08:15:37",0.24880
1689033,wanghr1997,"2018-05-28 08:16:34",0.76555
1729859,kumikami,"2018-05-28 08:17:12",0.62679
1718447,hjyyy,"2018-05-28 08:17:21",0.79425
1633578,"Sun Yitao","2018-05-28 08:18:55",0.77033
1630371,"Ming Gao","2018-05-28 08:19:12",0.79425
1721905,"Prashant Khandelwal","2018-05-28 08:21:25",0.00000
1721905,"Prashant Khandelwal","2018-05-28 08:24:29",0.76555
1730345,wanghaoran,"2018-05-28 08:26:10",0.76076
1730345,wanghaoran,"2018-05-28 08:33:30",0.77990
1729859,kumikami,"2018-05-28 08:34:55",0.64114
1721905,"Prashant Khandelwal","2018-05-28 08:40:03",0.79904
1729859,kumikami,"2018-05-28 08:41:36",0.75598
564643,JoseStevenson,"2018-05-28 08:50:36",0.75598
1632043,"Dalia Wen","2018-05-28 09:00:46",0.78468
1730459,anqi527,"2018-05-28 09:05:29",0.79425
1695451,"Yu-Feng Huang","2018-05-28 09:05:40",0.77990
1711153,"Simon Klug","2018-05-28 09:08:08",0.77511
1678238,abnv15,"2018-05-28 09:11:10",0.77511
1582336,YudaiUshiro,"2018-05-28 09:20:46",0.79904
1728277,Hyacinth123,"2018-05-28 09:24:22",0.74641
1482768,MrMofu,"2018-05-28 09:30:44",0.77990
1728277,Hyacinth123,"2018-05-28 09:33:09",0.77511
1718948,"Shibin Sundaran","2018-05-28 09:36:42",0.00000
1001005,"Janusz Polowczyk","2018-05-28 09:38:03",0.77990
1718948,"Shibin Sundaran","2018-05-28 09:42:19",0.76076
1278669,rakend,"2018-05-28 09:45:41",0.77033
1707696,chenxiaomao,"2018-05-28 09:49:27",0.76555
1718948,"Shibin Sundaran","2018-05-28 09:49:45",0.76555
1681401,zairushicewahaha,"2018-05-28 09:50:58",0.80861
1686018,dantez,"2018-05-28 09:59:06",0.77511
1001005,"Janusz Polowczyk","2018-05-28 10:09:25",0.78468
1718336,woodchuck,"2018-05-28 10:18:41",0.77990
1719497,shoaibahmd,"2018-05-28 10:20:40",0.75119
1730616,"Reza Handzalah","2018-05-28 10:24:36",0.62679
1678238,abnv15,"2018-05-28 10:26:57",0.77990
1721462,"Huangrong Chen","2018-05-28 10:28:23",0.77511
993906,"Sandeep dubey","2018-05-28 10:40:46",0.62679
1730066,"Taiki Sakamoto","2018-05-28 10:40:55",0.75598
1721422,heaven32006,"2018-05-28 10:41:22",0.79904
1720238,"Shikha Agrawal","2018-05-28 10:47:59",0.75598
1315522,"Abhishek Tiwari","2018-05-28 10:49:31",0.83253
1729529,"Small White","2018-05-28 10:54:59",0.71770
1720238,"Shikha Agrawal","2018-05-28 10:56:46",0.77033
1562234,"Deepu Krishnan","2018-05-28 10:56:55",0.77033
1720238,"Shikha Agrawal","2018-05-28 11:00:24",0.77511
1715093,"Alexandr Petrov","2018-05-28 11:00:55",0.00000
613921,RamakrishnaT,"2018-05-28 11:04:04",0.83732
1562234,"Deepu Krishnan","2018-05-28 11:08:03",0.77511
1678652,shalinikaiwar,"2018-05-28 11:09:52",0.76555
740741,"Sameer Pathan","2018-05-28 11:10:28",0.77033
613921,RamakrishnaT,"2018-05-28 11:13:08",0.84210
1704862,"David Deng","2018-05-28 11:14:47",0.79904
534138,"Aditya 11","2018-05-28 11:18:24",0.79425
613921,RamakrishnaT,"2018-05-28 11:19:14",0.85167
1727976,"Venkatesh Gaddam","2018-05-28 11:20:21",0.73684
1623084,sjray14,"2018-05-28 11:23:12",0.76076
1315522,"Abhishek Tiwari","2018-05-28 11:23:59",0.85167
1718948,"Shibin Sundaran","2018-05-28 11:31:39",0.77511
1470906,"Jack Wong","2018-05-28 11:41:45",0.78468
1725826,MegaNLP,"2018-05-28 11:42:58",0.76076
1730924,"Santosh Giri","2018-05-28 11:57:32",0.62679
1349215,arnavdtu2020,"2018-05-28 11:57:51",0.78468
1704887,zax152,"2018-05-28 12:03:13",0.77511
1730510,"Ishan Miglani","2018-05-28 12:05:43",0.74641
1730453,"Kenshi Abe","2018-05-28 12:06:20",0.76555
1349215,arnavdtu2020,"2018-05-28 12:08:05",0.79904
1562234,"Deepu Krishnan","2018-05-28 12:08:08",0.77990
1730298,sixgold,"2018-05-28 12:13:54",0.76555
1730924,"Santosh Giri","2018-05-28 12:22:54",0.76555
1413508,pejens,"2018-05-28 12:24:08",0.78468
1715667,mpaepp,"2018-05-28 12:28:21",0.73684
1727668,Lin2Na,"2018-05-28 12:35:21",0.71770
1673030,"Amos Ndonga","2018-05-28 12:40:07",0.79425
1447041,KongliangYu,"2018-05-28 12:42:32",0.79425
1730924,"Santosh Giri","2018-05-28 12:46:09",0.77990
1711020,"Lance Zhang","2018-05-28 12:47:28",0.77033
1524361,"Eli Lan","2018-05-28 12:49:20",0.74162
1528044,"Han Myo Htet","2018-05-28 12:54:49",0.80382
1731106,tummyfull,"2018-05-28 12:57:01",0.66028
1711020,"Lance Zhang","2018-05-28 12:58:13",0.79904
1701760,youcaiSUN,"2018-05-28 12:58:28",0.76555
1621626,"Yuki F","2018-05-28 12:59:12",0.75598
1621626,"Yuki F","2018-05-28 13:05:30",0.77511
1621626,"Yuki F","2018-05-28 13:06:43",0.77990
1621626,"Yuki F","2018-05-28 13:08:41",0.79425
1621626,"Yuki F","2018-05-28 13:09:16",0.79904
1621626,"Yuki F","2018-05-28 13:09:53",0.80382
1701147,ll,"2018-05-28 13:12:16",0.76076
1721462,"Huangrong Chen","2018-05-28 13:14:11",0.78468
1731205,"Pyramid Black","2018-05-28 13:16:57",0.77990
1721462,"Huangrong Chen","2018-05-28 13:17:02",0.79425
1731205,"Pyramid Black","2018-05-28 13:17:52",0.78468
1409230,xiaoyimaniubi,"2018-05-28 13:18:54",0.74641
1315825,"Shanu Singh","2018-05-28 13:19:40",0.79904
1731205,"Pyramid Black","2018-05-28 13:19:44",0.78947
1694864,"Judhajit Mandal","2018-05-28 13:19:56",0.77511
1620656,"shailesh kadam","2018-05-28 13:20:52",0.76555
1730661,CYFLYYX,"2018-05-28 13:23:48",0.75119
1704011,virat06,"2018-05-28 13:24:28",0.74162
1731222,xc159,"2018-05-28 13:26:30",0.79425
1409230,xiaoyimaniubi,"2018-05-28 13:26:57",0.78468
1731222,xc159,"2018-05-28 13:28:21",0.80861
1717742,"Yaruo Tang","2018-05-28 13:29:11",0.78468
1731222,xc159,"2018-05-28 13:29:47",0.81818
1641125,"Adolfo Guimaraes","2018-05-28 13:30:45",0.76555
1731131,"Benno Kaech","2018-05-28 13:32:29",0.77511
1729580,maverickg,"2018-05-28 13:34:08",0.77511
1731272,saikumar12345,"2018-05-28 13:36:51",0.71291
1705398,Ning123,"2018-05-28 13:39:25",0.78947
1217974,pooch802,"2018-05-28 13:41:43",0.78947
1715667,mpaepp,"2018-05-28 13:48:25",0.76555
1728148,karandeeparora1892,"2018-05-28 13:48:27",0.75119
1730445,seuy,"2018-05-28 13:50:00",0.00000
1730445,seuy,"2018-05-28 13:54:11",0.76555
1726096,osaosa,"2018-05-28 13:56:25",0.80382
1660334,wuyoutalent,"2018-05-28 13:57:51",0.75598
1726048,Osarax,"2018-05-28 14:01:14",0.80382
1730445,seuy,"2018-05-28 14:02:09",0.77033
1715762,tangxuemei,"2018-05-28 14:13:46",0.75598
1731117,"Anton Gorinenko","2018-05-28 14:14:35",0.75598
1669461,orestissar,"2018-05-28 14:16:55",0.78947
1669461,orestissar,"2018-05-28 14:17:50",0.79425
1671940,hanyunxuan,"2018-05-28 14:18:14",0.61722
1669461,orestissar,"2018-05-28 14:19:45",0.79904
1722846,shichen,"2018-05-28 14:20:19",0.76076
1722846,shichen,"2018-05-28 14:21:29",0.77033
1715667,mpaepp,"2018-05-28 14:23:06",0.77511
1730924,"Santosh Giri","2018-05-28 14:24:09",0.79425
1731398,NARURO,"2018-05-28 14:25:14",0.78468
1727674,"XiangRong Yi","2018-05-28 14:25:37",0.76555
944035,TheFlyingMan,"2018-05-28 14:27:12",0.75598
1111424,sjoshi286,"2018-05-28 14:29:02",0.79904
1708500,"ALPER BUĞRA BAŞAY","2018-05-28 14:32:07",0.52631
1624893,"Jeffrey L. Popyack","2018-05-28 14:32:28",0.70813
1660334,wuyoutalent,"2018-05-28 14:32:44",0.76555
1731117,"Anton Gorinenko","2018-05-28 14:34:55",0.77511
1565798,jianliang,"2018-05-28 14:38:05",0.81339
1660334,wuyoutalent,"2018-05-28 14:38:40",0.77990
1634331,Ueek,"2018-05-28 14:39:21",0.78468
1715667,mpaepp,"2018-05-28 14:42:21",0.78468
1726284,DataMiha,"2018-05-28 14:48:33",0.77990
1708500,"ALPER BUĞRA BAŞAY","2018-05-28 15:02:54",0.74641
1710684,"Reflux Ryu","2018-05-28 15:04:28",0.75598
1711020,"Lance Zhang","2018-05-28 15:06:43",0.80382
1624893,"Jeffrey L. Popyack","2018-05-28 15:07:04",0.77033
1724182,"Harshit Maheshwari","2018-05-28 15:07:59",0.74641
1648878,"Masatoshi Itagaki","2018-05-28 15:16:55",0.81339
1711726,陈十月,"2018-05-28 15:19:38",0.77511
1731578,whr19971111,"2018-05-28 15:22:40",0.57894
1428049,mia_maria,"2018-05-28 15:37:43",0.80382
1728584,ZHchen,"2018-05-28 15:38:47",0.72248
1710684,"Reflux Ryu","2018-05-28 15:39:37",0.76076
1730252,"Sheng Hu","2018-05-28 15:47:04",0.74641
1710684,"Reflux Ryu","2018-05-28 15:47:22",0.77033
1731241,sujit2018,"2018-05-28 15:58:18",0.78468
1725628,"Cheng-En Tsai","2018-05-28 16:05:17",0.77033
1730252,"Sheng Hu","2018-05-28 16:05:29",0.75598
1731241,sujit2018,"2018-05-28 16:08:04",0.78947
1688374,"Aditya Vekhande","2018-05-28 16:10:31",0.77990
1656444,"Jian Wang","2018-05-28 16:12:49",0.76555
1716049,"Endi Daniel","2018-05-28 16:20:00",0.70334
1730750,shimshimm,"2018-05-28 16:20:29",0.61722
1718395,uberuser1337,"2018-05-28 16:34:21",0.77990
1731735,"Alexander Vielhauer","2018-05-28 16:45:57",0.76555
1705455,"Michal Kardach","2018-05-28 16:47:32",0.80861
1717896,Mike1978,"2018-05-28 16:59:28",0.77033
619423,jspenc72,"2018-05-28 17:01:05",0.78468
1688579,"Pan Ziqing","2018-05-28 17:01:28",0.79904
1731807,TitanicTalk,"2018-05-28 17:03:50",0.77033
1731444,Kaush6398,"2018-05-28 17:04:42",0.44497
852483,henriquem87,"2018-05-28 17:08:24",0.75598
1731807,TitanicTalk,"2018-05-28 17:15:28",0.79904
852483,henriquem87,"2018-05-28 17:16:45",0.76555
1650153,"Salim Reza","2018-05-28 17:18:04",0.79904
1719912,kevin98185,"2018-05-28 17:26:56",0.76555
1719912,kevin98185,"2018-05-28 17:31:26",0.77990
1681468,"Ilya Abroskin","2018-05-28 17:32:27",0.77033
1731118,"Abhishek Choudhari","2018-05-28 17:32:31",0.62679
1723490,"akhi chowdary","2018-05-28 17:33:16",0.78468
1731444,Kaush6398,"2018-05-28 17:35:58",0.68899
1731118,"Abhishek Choudhari","2018-05-28 17:49:16",0.76555
1726491,mallaham,"2018-05-28 17:50:27",0.78947
1528796,"Thomas Barrois","2018-05-28 18:03:11",0.80382
1704011,virat06,"2018-05-28 18:05:57",0.75598
1669833,Livingstone_gogogo,"2018-05-28 18:08:45",0.79425
1048920,"Artemi Matveev","2018-05-28 18:12:49",0.62679
1604070,"Atul Krishna Singh","2018-05-28 18:14:42",0.75119
1731934,UofC_MetricsMavens,"2018-05-28 18:27:04",0.78468
1731954,"Filip Oreč","2018-05-28 18:45:06",0.62679
1411931,"Mysterious Ben","2018-05-28 18:48:25",0.79904
1718655,"Rundong Ge","2018-05-28 18:48:39",0.75119
1717896,Mike1978,"2018-05-28 18:50:16",0.78947
1732019,lucasep,"2018-05-28 18:54:55",0.75119
1731934,UofC_MetricsMavens,"2018-05-28 18:55:53",0.78947
1724714,nnraju,"2018-05-28 19:00:09",0.79904
1388670,"Issa Camara","2018-05-28 19:00:12",0.78947
1718655,"Rundong Ge","2018-05-28 19:03:15",0.78468
1718655,"Rundong Ge","2018-05-28 19:04:50",0.79425
1730067,"Gourav Shukla","2018-05-28 19:07:20",0.51674
1617154,tease,"2018-05-28 19:08:47",0.65071
1731954,"Filip Oreč","2018-05-28 19:11:29",0.76555
256417,zuchongzhi,"2018-05-28 19:11:40",0.76076
1731845,Zlata,"2018-05-28 19:13:45",0.72248
1650054,"Jess Chace","2018-05-28 19:15:41",0.75119
1677761,"K Shinozaki ","2018-05-28 19:15:47",0.78947
1731845,Zlata,"2018-05-28 19:15:47",0.75119
1718655,"Rundong Ge","2018-05-28 19:17:34",0.80382
1285875,abhitron,"2018-05-28 19:17:51",0.78947
1718655,"Rundong Ge","2018-05-28 19:22:41",0.80861
1681990,"Victor Sharkeev","2018-05-28 19:25:16",0.76076
1650054,"Jess Chace","2018-05-28 19:26:03",0.75598
1725048,"Samira Zarandioon","2018-05-28 19:35:14",0.64593
1731934,UofC_MetricsMavens,"2018-05-28 19:38:12",0.82296
1731954,"Filip Oreč","2018-05-28 19:38:26",0.77990
1713032,wmattw,"2018-05-28 19:39:57",0.78947
1732127,ParulP,"2018-05-28 19:45:23",0.75119
852483,henriquem87,"2018-05-28 19:45:36",0.77033
1730581,"Guo-Quan Wang","2018-05-28 19:47:45",0.77511
1687489,"Python n00bs","2018-05-28 19:52:56",0.73205
1702889,"Sumesh Kumar","2018-05-28 19:59:15",0.77511
1664523,eulerians,"2018-05-28 20:03:44",0.78947
256417,zuchongzhi,"2018-05-28 20:03:49",0.81818
1687489,"Python n00bs","2018-05-28 20:13:32",0.78468
1617154,tease,"2018-05-28 20:22:21",0.77033
1702338,JMan,"2018-05-28 20:25:19",0.77511
1664523,eulerians,"2018-05-28 20:26:59",0.79425
1702338,JMan,"2018-05-28 20:28:19",0.80382
1732207,"Bhola ","2018-05-28 20:28:27",0.72248
1731954,"Filip Oreč","2018-05-28 20:37:28",0.78468
1732019,lucasep,"2018-05-28 20:44:19",0.76555
1732245,"Lynne Cai","2018-05-28 20:49:10",0.77990
1732245,"Lynne Cai","2018-05-28 20:58:12",0.83253
49955,Dion,"2018-05-28 21:04:52",0.77511
1001005,"Janusz Polowczyk","2018-05-28 21:25:02",0.79425
171100,Aplln,"2018-05-28 21:41:18",0.77990
1725263,"Rohan Chacko","2018-05-28 22:00:35",0.75598
1723316,rickshesh,"2018-05-28 22:03:09",0.74162
1726446,"pierre leroux","2018-05-28 22:08:57",0.78947
1709442,"Yusuke Kikuchi","2018-05-28 22:11:11",0.77033
1709442,"Yusuke Kikuchi","2018-05-28 22:12:48",0.77511
1226322,"Yuya Takagi","2018-05-28 22:17:41",0.77511
1704789,tarc98,"2018-05-28 22:20:04",0.78468
1467529,thomlv,"2018-05-28 22:23:46",0.78947
1654105,"Conor Durkin","2018-05-28 22:27:12",0.80382
1723316,rickshesh,"2018-05-28 22:27:21",0.78947
1731899,UofC-Ege,"2018-05-28 22:31:18",0.74641
1704789,tarc98,"2018-05-28 22:51:05",0.78947
1724763,"Alex Xiao","2018-05-28 22:54:43",0.78468
1709442,"Yusuke Kikuchi","2018-05-28 22:58:08",0.80861
1729116,Pirolf,"2018-05-28 23:02:10",0.66028
1723316,rickshesh,"2018-05-28 23:15:40",0.79425
1709450,ferleejc,"2018-05-28 23:15:47",0.35885
1713046,davidscowen,"2018-05-28 23:19:45",0.62679
1730936,Fady,"2018-05-28 23:26:25",0.62679
1713046,davidscowen,"2018-05-28 23:36:45",0.77990
1722846,shichen,"2018-05-28 23:43:04",0.77990
1536795,ChunhanLi,"2018-05-28 23:44:34",0.77033
1730936,Fady,"2018-05-28 23:55:05",0.76555
1720238,"Shikha Agrawal","2018-05-29 00:17:27",0.79904
1722846,shichen,"2018-05-29 00:25:59",0.78468
1709728,"Minsuk Ji","2018-05-29 00:28:07",0.79904
1731899,UofC-Ege,"2018-05-29 00:29:01",0.77990
1731899,UofC-Ege,"2018-05-29 00:33:15",0.78468
1689033,wanghr1997,"2018-05-29 00:35:34",0.77990
1732493,"Liam Zhao","2018-05-29 00:45:14",0.77511
1721380,"Enrique Sampaio","2018-05-29 00:45:14",0.77990
1680515,"David Graham","2018-05-29 00:47:04",0.78468
1721665,"Brandon Davis","2018-05-29 01:00:45",0.80382
1727721,hanzigk,"2018-05-29 01:04:59",0.74162
1727721,hanzigk,"2018-05-29 01:08:26",0.80382
802410,"ZheYu 3","2018-05-29 01:10:10",0.77033
802410,"ZheYu 3","2018-05-29 01:13:59",0.78468
1732461,Geekhamza,"2018-05-29 01:20:54",0.66985
1721380,"Enrique Sampaio","2018-05-29 01:28:13",0.79425
1689033,wanghr1997,"2018-05-29 01:37:55",0.78468
1630716,Taninaka,"2018-05-29 01:38:49",0.78468
1724608,sxl123,"2018-05-29 01:42:12",0.77511
462532,"Leete Skinner","2018-05-29 01:49:02",0.74641
462532,"Leete Skinner","2018-05-29 01:51:46",0.75598
1673806,miitian,"2018-05-29 01:52:42",0.62679
462532,"Leete Skinner","2018-05-29 01:52:51",0.77033
1730343,dabinmin,"2018-05-29 01:57:46",0.77511
1723924,ambassador_ML,"2018-05-29 01:58:16",0.77990
1721598,"Mia Iversen","2018-05-29 01:59:18",0.76555
1732674,aituring,"2018-05-29 02:00:39",0.77511
1732676,"Mark Pearson","2018-05-29 02:03:19",0.00000
1673806,miitian,"2018-05-29 02:14:32",0.77990
1574944,"Shuxun Zhang","2018-05-29 02:16:23",0.77990
1732676,"Mark Pearson","2018-05-29 02:20:01",0.77511
1729116,Pirolf,"2018-05-29 02:22:08",0.66985
1732755,zenare,"2018-05-29 02:36:25",0.77511
1569093,gfabe,"2018-05-29 02:45:11",0.77511
1727596,usernameyoo,"2018-05-29 02:46:04",0.76555
1732127,ParulP,"2018-05-29 02:46:40",0.75598
1697206,"Darien Schettler","2018-05-29 02:47:08",0.78468
1727596,usernameyoo,"2018-05-29 02:49:18",0.77033
1715762,tangxuemei,"2018-05-29 02:51:53",0.76555
1708983,"Danny Boy","2018-05-29 02:53:41",0.75119
1732798,"Elwilton Eligon","2018-05-29 02:54:26",0.74641
1676370,"Trash Man","2018-05-29 02:55:01",0.74641
1718475,KunyaoLi,"2018-05-29 02:55:30",0.78468
1716223,"John Fink","2018-05-29 02:56:12",0.73684
1732661,shintera,"2018-05-29 02:57:38",0.75119
802410,"ZheYu 3","2018-05-29 02:57:52",0.79425
1732661,shintera,"2018-05-29 02:58:29",0.77033
1717837,kokopeli,"2018-05-29 02:58:43",0.77990
1729116,Pirolf,"2018-05-29 02:58:48",0.68421
1732820,ietjjj,"2018-05-29 03:04:56",0.82296
1316636,"Bradley Laney","2018-05-29 03:06:56",0.60287
1676370,"Trash Man","2018-05-29 03:09:08",0.75119
1732836,Hermers,"2018-05-29 03:12:07",0.79425
1724895,nickcomuni,"2018-05-29 03:20:07",0.68899
1727596,usernameyoo,"2018-05-29 03:38:45",0.78468
1727596,usernameyoo,"2018-05-29 03:39:10",0.79425
1562234,"Deepu Krishnan","2018-05-29 03:48:48",0.78468
1691320,g00dm0rning,"2018-05-29 03:50:01",0.77990
1334043,"Thirumal Alagu","2018-05-29 03:54:28",0.59330
1696067,ehoc,"2018-05-29 03:55:26",0.79425
1732943,shekhawat,"2018-05-29 04:05:09",0.77990
1732945,mohnraj,"2018-05-29 04:12:24",0.75119
1362811,"Kousuke Takazawa","2018-05-29 04:25:13",0.79904
1731290,"Maka y","2018-05-29 04:30:15",0.72248
1729886,"Karl Heyer","2018-05-29 04:30:30",0.78468
1729886,"Karl Heyer","2018-05-29 04:33:22",0.78947
1598032,"Alex Truong","2018-05-29 04:35:11",0.78468
1675004,"Komal Khetlani","2018-05-29 04:36:44",0.76555
1486613,Grey_197,"2018-05-29 04:48:43",0.64593
1702634,Dengkaihang,"2018-05-29 04:56:43",0.76555
1724714,nnraju,"2018-05-29 04:59:49",0.80382
1722292,"Raghuram Veermallu","2018-05-29 05:01:58",0.78947
1718517,tatuya1253,"2018-05-29 05:02:33",0.76076
1638872,bvancho,"2018-05-29 05:12:26",0.77990
1731290,"Maka y","2018-05-29 05:15:45",0.74641
1731578,whr19971111,"2018-05-29 05:20:35",0.77033
1731578,whr19971111,"2018-05-29 05:22:19",0.77511
1721546,ZackLockhart,"2018-05-29 05:24:40",0.76555
1532034,"Ben Goodman","2018-05-29 05:29:01",0.77511
1675004,"Komal Khetlani","2018-05-29 05:29:37",0.77033
1691320,g00dm0rning,"2018-05-29 05:42:14",0.80382
1721546,ZackLockhart,"2018-05-29 05:48:37",0.78468
1250631,dvassya,"2018-05-29 05:49:46",0.74641
1733260,"Rohith Uppala","2018-05-29 05:50:06",0.75598
1733111,"Ayala Amir","2018-05-29 05:50:40",0.74641
1578131,CCCCCCy,"2018-05-29 05:52:10",0.78947
1733111,"Ayala Amir","2018-05-29 05:52:19",0.77511
1600050,steve1117,"2018-05-29 05:53:27",0.78947
1733110,"Asel Muzapbarova","2018-05-29 05:54:37",0.74641
1574944,"Shuxun Zhang","2018-05-29 05:55:49",0.78468
1733113,"Temirlan Auyespek","2018-05-29 05:56:42",0.74641
1731290,"Maka y","2018-05-29 05:58:28",0.75119
1718395,uberuser1337,"2018-05-29 06:07:00",0.78468
1721546,ZackLockhart,"2018-05-29 06:13:43",0.78947
1721877,YMD8329,"2018-05-29 06:14:24",0.79425
1730996,"John LEO","2018-05-29 06:19:31",0.76076
1731778,"Xing Pingjiang","2018-05-29 06:20:22",0.74641
518019,liangsong,"2018-05-29 06:23:28",0.76555
1731937,"Ruhul Amin Raju","2018-05-29 06:31:00",0.62679
1578131,CCCCCCy,"2018-05-29 06:37:21",0.79904
1711150,"Angel Suryvanshi","2018-05-29 06:44:49",0.78468
1731845,Zlata,"2018-05-29 06:45:25",0.77511
1730581,"Guo-Quan Wang","2018-05-29 06:46:02",0.78468
1688627,"vyshnavi jilla","2018-05-29 06:48:13",0.75119
1721905,"Prashant Khandelwal","2018-05-29 06:49:01",0.80382
1732822,Daquan_Wang,"2018-05-29 06:54:25",0.76555
1717837,kokopeli,"2018-05-29 06:57:33",0.78947
1682278,Koh,"2018-05-29 06:59:57",0.78947
1498298,hartyui,"2018-05-29 07:04:20",0.73205
627623,"Rhome Falaize","2018-05-29 07:08:58",0.74641
1727596,usernameyoo,"2018-05-29 07:12:49",0.83732
1731578,whr19971111,"2018-05-29 07:18:00",0.77990
1732938,highwayw,"2018-05-29 07:18:34",0.76555
1583491,"Yukiyoshi Sato","2018-05-29 07:22:23",0.78947
1725561,whiskydry,"2018-05-29 07:25:29",0.69377
1725561,whiskydry,"2018-05-29 07:27:43",0.73684
1727373,ClayNeo,"2018-05-29 07:31:44",0.76555
1733242,zhaoyin,"2018-05-29 07:32:23",0.76555
1688231,saholic,"2018-05-29 07:33:08",0.82775
1718395,uberuser1337,"2018-05-29 07:34:32",0.78947
1726399,praveenpp,"2018-05-29 07:39:23",0.76555
1733576,Tomoya.Y,"2018-05-29 07:46:24",0.76076
1707432,Dushan,"2018-05-29 07:47:04",0.00000
1732521,"sei t","2018-05-29 07:50:27",0.71770
1731467,"Prakash Kumar","2018-05-29 07:51:46",0.78947
1725561,whiskydry,"2018-05-29 07:52:48",0.75598
1526137,repose,"2018-05-29 07:53:20",0.73684
610271,ChrisAnderson,"2018-05-29 08:00:11",0.32535
1622262,hongpengkai,"2018-05-29 08:02:24",0.79904
610271,ChrisAnderson,"2018-05-29 08:03:10",0.35406
610271,ChrisAnderson,"2018-05-29 08:03:52",0.62679
1732661,shintera,"2018-05-29 08:06:35",0.77990
1730288,krisliunk,"2018-05-29 08:22:36",0.81818
1730288,krisliunk,"2018-05-29 08:26:11",0.83253
610271,ChrisAnderson,"2018-05-29 08:29:32",0.64593
1733689,"Clement Dessole","2018-05-29 08:29:52",0.75598
1349215,arnavdtu2020,"2018-05-29 08:33:48",0.81818
1574944,"Shuxun Zhang","2018-05-29 08:34:34",0.79904
1620160,"Keannen Ye","2018-05-29 08:36:03",0.80382
1733355,"Carsten Behring","2018-05-29 08:40:03",0.65550
1727006,yjxxtd,"2018-05-29 08:45:36",0.78947
1732938,highwayw,"2018-05-29 08:51:20",0.78468
1647721,D.Lan,"2018-05-29 08:51:52",0.77033
1642337,JehanGonsal,"2018-05-29 08:57:29",0.73684
1678642,"Xuehao Pan","2018-05-29 09:02:33",0.78468
1732938,highwayw,"2018-05-29 09:04:44",0.79425
1733185,"Tomoki Shirai","2018-05-29 09:08:20",0.72727
1733185,"Tomoki Shirai","2018-05-29 09:10:31",0.76076
1642337,JehanGonsal,"2018-05-29 09:11:18",0.74641
1574944,"Shuxun Zhang","2018-05-29 09:13:27",0.80382
1642337,JehanGonsal,"2018-05-29 09:14:53",0.76555
1733185,"Tomoki Shirai","2018-05-29 09:17:57",0.76555
